date,holding_num,holding_perc
20171018,2338400,0.03%
20171019,2371400,0.03%
20171020,2372800,0.03%
20171021,2373800,0.03%
20171023,2373800,0.03%
20171024,2371600,0.03%
20171025,2372200,0.03%
20171026,2412800,0.03%
20171027,2077000,0.03%
20171028,2076600,0.03%
20171029,2076600,0.03%
20171030,2076600,0.03%
20171031,2076600,0.03%
20171101,2076800,0.03%
20171102,2077600,0.03%
20171103,2077600,0.03%
20171104,2068800,0.03%
20171105,2068800,0.03%
20171106,2068800,0.03%
20171107,2069000,0.03%
20171108,2069000,0.03%
20171109,2058800,0.03%
20171110,2059800,0.03%
20171111,2059800,0.03%
20171112,2059800,0.03%
20171113,2059800,0.03%
20171114,2120800,0.03%
20171115,2128800,0.03%
20171116,2057600,0.03%
20171117,2057000,0.03%
20171118,1707000,0.02%
20171119,1707000,0.02%
20171120,1707000,0.02%
20171121,1693600,0.02%
20171122,1691400,0.02%
20171123,1691400,0.02%
20171124,1693600,0.02%
20171125,1692600,0.02%
