date,holding_num,holding_perc
20171018,7418298,0.19%
20171019,7400298,0.19%
20171020,7403798,0.19%
20171021,7395298,0.19%
20171023,7395298,0.19%
20171024,7355798,0.19%
20171025,7374298,0.19%
20171026,7530298,0.20%
20171027,7519298,0.20%
20171028,7506798,0.20%
20171029,7506798,0.20%
20171030,7506798,0.20%
20171031,7484298,0.20%
20171101,7481798,0.20%
20171102,7475398,0.20%
20171103,7474398,0.20%
20171104,7471398,0.20%
20171105,7471398,0.20%
20171106,7471398,0.20%
20171107,7387398,0.19%
20171108,7423898,0.19%
20171109,7417898,0.19%
20171110,7412898,0.19%
20171111,7411398,0.19%
20171112,7411398,0.19%
20171113,7411398,0.19%
20171114,7430398,0.19%
20171115,7416898,0.19%
20171116,7486398,0.20%
20171117,7576898,0.20%
20171118,7593898,0.20%
20171119,7593898,0.20%
20171120,7593898,0.20%
20171121,7593398,0.20%
20171122,7493898,0.20%
20171123,7394398,0.19%
20171124,7410398,0.19%
20171125,7437398,0.20%
