date,holding_num,holding_perc
20171018,16394445,3.23%
20171019,16956845,3.34%
20171020,16996045,3.35%
20171021,17179245,3.39%
20171023,17179245,3.39%
20171024,17483645,3.45%
20171025,17426845,3.43%
20171026,17312845,3.41%
20171027,17262845,3.40%
20171028,17286845,3.41%
20171029,17286845,3.41%
20171030,17286845,3.41%
20171031,17027245,3.36%
20171101,16964045,3.34%
20171102,17036045,3.36%
20171103,17073245,3.36%
20171104,17356045,3.42%
20171105,17356045,3.42%
20171106,17356045,3.42%
20171107,17775245,3.51%
20171108,18131645,3.58%
20171109,18290445,3.60%
20171110,18381245,3.62%
20171111,18544445,3.66%
20171112,18544445,3.66%
20171113,18544445,3.66%
20171114,18519245,3.65%
20171115,18810845,3.71%
20171116,19258845,3.80%
20171117,19477245,3.84%
20171118,19478445,3.84%
20171119,19478445,3.84%
20171120,19478445,3.84%
20171121,19479645,3.85%
20171122,19477245,3.84%
20171123,19458045,3.84%
20171124,19333245,3.81%
20171125,19224445,3.79%
