date,holding_num,holding_perc
20171018,73244000,30.25%
20171019,73180000,30.23%
20171020,73112000,30.20%
20171021,73152000,30.22%
20171023,73152000,30.22%
20171024,73010000,30.16%
20171025,73070000,30.18%
20171026,72410000,29.92%
20171027,72210000,29.82%
20171028,72334000,29.88%
20171029,72334000,29.88%
20171030,72334000,29.88%
20171031,72396000,29.91%
20171101,72564000,29.97%
20171102,72338000,29.89%
20171103,72426000,29.92%
20171104,72504000,29.95%
20171105,72504000,29.95%
20171106,72504000,29.95%
20171107,72552000,29.97%
20171108,72836000,30.08%
20171109,72860000,30.09%
20171110,72850000,30.09%
20171111,72830000,30.08%
20171112,72830000,30.08%
20171113,72830000,30.08%
20171114,73074000,30.19%
20171115,73314000,30.28%
20171116,73608000,30.41%
20171117,73860000,30.51%
20171118,73896000,30.52%
20171119,73896000,30.52%
20171120,73896000,30.52%
20171121,74020000,30.58%
20171122,74568000,30.80%
20171123,74906000,30.95%
20171124,74880000,30.93%
20171125,74366000,30.72%
