date,holding_num,holding_perc
20171018,92184000,5.74%
20171019,92074000,5.73%
20171020,92094000,5.73%
20171021,92024000,5.73%
20171023,92024000,5.73%
20171024,91920000,5.72%
20171025,91990000,5.73%
20171026,91904000,5.72%
20171027,91614000,5.70%
20171028,91592000,5.70%
20171029,91592000,5.70%
20171030,91592000,5.70%
20171031,91592000,5.70%
20171101,91430000,5.69%
20171102,91240000,5.68%
20171103,91350000,5.69%
20171104,91386000,5.69%
20171105,91386000,5.69%
20171106,91386000,5.69%
20171107,91266000,5.68%
20171108,91216000,5.68%
20171109,90768000,5.65%
20171110,90508000,5.63%
20171111,90432000,5.63%
20171112,90432000,5.63%
20171113,90432000,5.63%
20171114,90440000,5.63%
20171115,89836000,5.59%
20171116,89662000,5.58%
20171117,89440000,5.57%
20171118,89430000,5.57%
20171119,89430000,5.57%
20171120,89430000,5.57%
20171121,89498000,5.57%
20171122,89484000,5.57%
20171123,89094000,5.55%
20171124,89438000,5.57%
20171125,89244000,5.55%
