date,holding_num,holding_perc
20171018,31749000,1.01%
20171019,31489000,1.01%
20171020,31454000,1.01%
20171021,31091000,0.99%
20171023,31091000,0.99%
20171024,31054000,0.99%
20171025,31262000,1.00%
20171026,31383000,1.01%
20171027,31663000,1.01%
20171028,31986000,1.02%
20171029,31986000,1.02%
20171030,31986000,1.02%
20171031,32131000,1.03%
20171101,32561000,1.04%
20171102,32779000,1.05%
20171103,32805000,1.05%
20171104,32874000,1.05%
20171105,32874000,1.05%
20171106,32874000,1.05%
20171107,32899000,1.05%
20171108,33301000,1.07%
20171109,33548000,1.07%
20171110,33841000,1.08%
20171111,34212000,1.10%
20171112,34212000,1.10%
20171113,34212000,1.10%
20171114,34412000,1.10%
20171115,34616000,1.10%
20171116,35166000,1.12%
20171117,36108000,1.15%
20171118,36891000,1.18%
20171119,36891000,1.18%
20171120,36891000,1.18%
20171121,37654000,1.20%
20171122,38242000,1.22%
20171123,39322000,1.26%
20171124,38321000,1.22%
20171125,39106000,1.25%
