date,holding_num,holding_perc
20171018,65041587,8.60%
20171019,64803987,8.57%
20171020,64236987,8.50%
20171021,64252587,8.50%
20171023,64252587,8.50%
20171024,63346787,8.38%
20171025,63751387,8.43%
20171026,67871187,8.98%
20171027,69133187,9.15%
20171028,69969187,9.26%
20171029,69969187,9.26%
20171030,69969187,9.26%
20171031,73993587,9.79%
20171101,75878587,10.04%
20171102,85228187,11.28%
20171103,88083787,11.65%
20171104,90689587,12.00%
20171105,90689587,12.00%
20171106,90689587,12.00%
20171107,92457387,12.23%
20171108,93263587,12.34%
20171109,97233987,12.87%
20171110,92928587,12.30%
20171111,91623587,12.12%
20171112,91623587,12.12%
20171113,91623587,12.12%
20171114,96094387,12.71%
20171115,102063187,13.50%
20171116,107604387,14.24%
20171117,109496787,14.49%
20171118,106919787,14.15%
20171119,106919787,14.15%
20171120,106919787,14.15%
20171121,106302787,14.07%
20171122,105625187,13.98%
20171123,110172987,14.58%
20171124,119293587,15.78%
20171125,121707387,16.10%
