date,holding_num,holding_perc
20171018,39097000,1.39%
20171019,43925000,1.57%
20171020,44605000,1.59%
20171021,43972000,1.57%
20171023,43972000,1.57%
20171024,45848000,1.64%
20171025,48429000,1.73%
20171026,49851000,1.78%
20171027,53444000,1.91%
20171028,55860000,1.99%
20171029,55860000,1.99%
20171030,55860000,1.99%
20171031,66406000,2.37%
20171101,77216000,2.76%
20171102,79329000,2.83%
20171103,83595000,2.99%
20171104,83864000,3.00%
20171105,83864000,3.00%
20171106,83864000,3.00%
20171107,84982000,3.04%
20171108,83537000,2.99%
20171109,80230000,2.87%
20171110,79742000,2.85%
20171111,78934000,2.82%
20171112,78934000,2.82%
20171113,78934000,2.82%
20171114,78367000,2.80%
20171115,78349000,2.80%
20171116,78455000,2.80%
20171117,74091000,2.65%
20171118,73349000,2.62%
20171119,73349000,2.62%
20171120,73349000,2.62%
20171121,73624000,2.63%
20171122,72272000,2.58%
20171123,71636000,2.56%
20171124,72153000,2.58%
20171125,72074000,2.57%
