date,holding_num,holding_perc
20171018,2378000,0.23%
20171019,2374000,0.23%
20171020,2374000,0.23%
20171021,2366000,0.23%
20171023,2366000,0.23%
20171024,2366000,0.23%
20171025,2366000,0.23%
20171026,2366000,0.23%
20171027,2362000,0.23%
20171028,2362000,0.23%
20171029,2362000,0.23%
20171030,2362000,0.23%
20171031,2360000,0.23%
20171101,2360000,0.23%
20171102,2360000,0.23%
20171103,2344000,0.23%
20171104,2344000,0.23%
20171105,2344000,0.23%
20171106,2344000,0.23%
20171107,2344000,0.23%
20171108,2344000,0.23%
20171109,2340000,0.23%
20171110,2264000,0.22%
20171111,2264000,0.22%
20171112,2264000,0.22%
20171113,2264000,0.22%
20171114,2264000,0.22%
20171115,2184000,0.21%
20171116,2184000,0.21%
20171117,2184000,0.21%
20171118,2136000,0.21%
20171119,2136000,0.21%
20171120,2136000,0.21%
20171121,2136000,0.21%
20171122,2136000,0.21%
20171123,2136000,0.21%
20171124,2056000,0.20%
20171125,2056000,0.20%
