date,holding_num,holding_perc
20171018,264598640,5.79%
20171019,263578640,5.77%
20171020,262680640,5.74%
20171021,260614640,5.71%
20171023,260614640,5.71%
20171024,260238640,5.70%
20171025,259526640,5.68%
20171026,257992640,5.64%
20171027,257432640,5.63%
20171028,257384640,5.63%
20171029,257384640,5.63%
20171030,257384640,5.63%
20171031,262482640,5.75%
20171101,272964640,5.97%
20171102,272652640,5.97%
20171103,275242640,6.02%
20171104,288032640,6.31%
20171105,288032640,6.31%
20171106,288032640,6.31%
20171107,291250640,6.37%
20171108,291484640,6.37%
20171109,291002640,6.37%
20171110,291442640,6.38%
20171111,285544640,6.25%
20171112,285544640,6.25%
20171113,285544640,6.25%
20171114,285570640,6.25%
20171115,289338640,6.33%
20171116,296186640,6.48%
20171117,307508640,6.72%
20171118,325768640,7.13%
20171119,325768640,7.13%
20171120,325768640,7.13%
20171121,330132640,7.23%
20171122,337176640,7.38%
20171123,341256640,7.47%
20171124,346034640,7.57%
20171125,357360640,7.82%
