date,holding_num,holding_perc
20171018,166886100,2.11%
20171019,166998100,2.11%
20171020,167302100,2.12%
20171021,169084100,2.14%
20171023,169084100,2.14%
20171024,170500100,2.16%
20171025,172058100,2.18%
20171026,172246100,2.18%
20171027,171052100,2.16%
20171028,167010100,2.11%
20171029,167010100,2.11%
20171030,167010100,2.11%
20171031,168786100,2.14%
20171101,171364100,2.17%
20171102,171392100,2.17%
20171103,169474100,2.15%
20171104,169124100,2.14%
20171105,169124100,2.14%
20171106,169124100,2.14%
20171107,167272100,2.12%
20171108,167414100,2.13%
20171109,167666100,2.13%
20171110,166512100,2.11%
20171111,166256100,2.11%
20171112,166256100,2.11%
20171113,166256100,2.11%
20171114,166230100,2.10%
20171115,165510100,2.09%
20171116,165542100,2.09%
20171117,165456100,2.09%
20171118,165822100,2.10%
20171119,165822100,2.10%
20171120,165822100,2.10%
20171121,165872100,2.10%
20171122,165884100,2.10%
20171123,165076100,2.09%
20171124,166212100,2.11%
20171125,166244100,2.11%
