date,holding_num,holding_perc
20171018,46962000,10.21%
20171019,45246000,9.84%
20171020,46560000,10.13%
20171021,47334000,10.29%
20171023,47334000,10.29%
20171024,47719000,10.38%
20171025,48586000,10.57%
20171026,50315000,10.94%
20171027,51379000,11.17%
20171028,52709000,11.46%
20171029,52709000,11.46%
20171030,52709000,11.46%
20171031,51368000,11.17%
20171101,52610000,11.44%
20171102,53593000,11.66%
20171103,53764000,11.69%
20171104,53333000,11.60%
20171105,53333000,11.60%
20171106,53333000,11.60%
20171107,53660000,11.67%
20171108,53709000,11.68%
20171109,53284000,11.59%
20171110,53568000,11.65%
20171111,53305000,11.59%
20171112,53305000,11.59%
20171113,53305000,11.59%
20171114,53400000,11.61%
20171115,54022000,11.75%
20171116,54669000,11.89%
20171117,55526000,12.08%
20171118,56074000,12.20%
20171119,56074000,12.20%
20171120,56074000,12.20%
20171121,56850000,12.36%
20171122,56687000,12.33%
20171123,56802000,12.35%
20171124,57056000,12.41%
20171125,57055000,12.41%
