date,holding_num,holding_perc
20171018,138528509,3.12%
20171019,137827509,3.10%
20171020,138361509,3.11%
20171021,138362509,3.11%
20171023,138362509,3.11%
20171024,138730509,3.12%
20171025,138735509,3.12%
20171026,139070509,3.13%
20171027,138750509,3.13%
20171028,138274509,3.12%
20171029,138274509,3.12%
20171030,138274509,3.12%
20171031,139528509,3.14%
20171101,139131509,3.13%
20171102,137799509,3.10%
20171103,137704509,3.10%
20171104,138449509,3.12%
20171105,138449509,3.12%
20171106,138449509,3.12%
20171107,138955509,3.13%
20171108,139898509,3.15%
20171109,137638509,3.10%
20171110,137025509,3.08%
20171111,137672509,3.10%
20171112,137672509,3.10%
20171113,137672509,3.10%
20171114,137746509,3.10%
20171115,137596509,3.10%
20171116,135644509,3.05%
20171117,118659509,2.67%
20171118,120422509,2.71%
20171119,120422509,2.71%
20171120,120422509,2.71%
20171121,120694509,2.72%
20171122,121364509,2.73%
20171123,121945509,2.74%
20171124,122283509,2.75%
20171125,122426509,2.76%
