date,holding_num,holding_perc
20171018,43426500,12.32%
20171019,42954000,12.19%
20171020,43287000,12.29%
20171021,43280000,12.28%
20171023,43280000,12.28%
20171024,43818000,12.44%
20171025,43641000,12.39%
20171026,44065000,12.51%
20171027,43362000,12.31%
20171028,43527000,12.35%
20171029,43527000,12.35%
20171030,43527000,12.35%
20171031,44024500,12.49%
20171101,44413500,12.61%
20171102,44808000,12.72%
20171103,45110000,12.80%
20171104,44651500,12.67%
20171105,44651500,12.67%
20171106,44651500,12.67%
20171107,44803500,12.72%
20171108,44832500,12.72%
20171109,43341500,12.30%
20171110,43423000,12.32%
20171111,43219500,12.27%
20171112,43219500,12.27%
20171113,43219500,12.27%
20171114,43160000,12.25%
20171115,43340500,12.30%
20171116,43498500,12.35%
20171117,43815500,12.44%
20171118,43686000,12.40%
20171119,43686000,12.40%
20171120,43686000,12.40%
20171121,43730000,12.41%
20171122,44754500,12.70%
20171123,44813000,12.72%
20171124,45095500,12.80%
20171125,44628500,12.67%
