date,holding_num,holding_perc
20171018,179845205,6.17%
20171019,187203205,6.42%
20171020,196739205,6.75%
20171021,200841205,6.89%
20171023,200841205,6.89%
20171024,202715205,6.95%
20171025,207075205,7.10%
20171026,210267205,7.24%
20171027,216057205,7.44%
20171028,218429205,7.52%
20171029,218429205,7.52%
20171030,218429205,7.52%
20171031,218739205,7.53%
20171101,218965205,7.54%
20171102,215757205,7.43%
20171103,215113205,7.41%
20171104,216287205,7.45%
20171105,216287205,7.45%
20171106,216287205,7.45%
20171107,218761205,7.53%
20171108,220507205,7.59%
20171109,218873205,7.54%
20171110,219501205,7.56%
20171111,219245205,7.55%
20171112,219245205,7.55%
20171113,219245205,7.55%
20171114,217245205,7.48%
20171115,217451205,7.49%
20171116,210375205,7.24%
20171117,207337205,7.14%
20171118,203923205,7.02%
20171119,203923205,7.02%
20171120,203923205,7.02%
20171121,205103205,7.06%
20171122,207655205,7.15%
20171123,206599205,7.11%
20171124,201049205,6.92%
20171125,199129205,6.86%
