date,holding_num,holding_perc
20171018,40736000,1.65%
20171019,40440000,1.63%
20171020,38784000,1.57%
20171021,38440000,1.55%
20171023,38440000,1.55%
20171024,37816000,1.53%
20171025,37232000,1.50%
20171026,37104000,1.50%
20171027,37072000,1.50%
20171028,36976000,1.49%
20171029,36976000,1.49%
20171030,36976000,1.49%
20171031,36608000,1.48%
20171101,36840000,1.49%
20171102,36200000,1.46%
20171103,35332000,1.43%
20171104,34964000,1.41%
20171105,34964000,1.41%
20171106,34964000,1.41%
20171107,34720000,1.40%
20171108,35288000,1.43%
20171109,34540000,1.40%
20171110,34720000,1.40%
20171111,34788000,1.41%
20171112,34788000,1.41%
20171113,34788000,1.41%
20171114,35016000,1.41%
20171115,35128000,1.42%
20171116,35148000,1.42%
20171117,35408000,1.43%
20171118,35416000,1.43%
20171119,35416000,1.43%
20171120,35416000,1.43%
20171121,35460000,1.43%
20171122,35236000,1.42%
20171123,34816000,1.41%
20171124,34256000,1.38%
20171125,34544000,1.40%
