date,holding_num,holding_perc
20171018,12316577,0.39%
20171019,12263077,0.39%
20171020,12213077,0.38%
20171021,12195077,0.38%
20171023,12195077,0.38%
20171024,12284577,0.38%
20171025,12334577,0.39%
20171026,11750077,0.37%
20171027,11197577,0.35%
20171028,11107577,0.35%
20171029,11107577,0.35%
20171030,11107577,0.35%
20171031,11134077,0.35%
20171101,11263577,0.36%
20171102,11193577,0.36%
20171103,11055577,0.35%
20171104,11223077,0.36%
20171105,11223077,0.36%
20171106,11223077,0.36%
20171107,11298577,0.36%
20171108,11346577,0.36%
20171109,11473077,0.36%
20171110,11343077,0.36%
20171111,11407077,0.36%
20171112,11407077,0.36%
20171113,11407077,0.36%
20171114,11419577,0.36%
20171115,11398577,0.36%
20171116,11516077,0.37%
20171117,11597077,0.37%
20171118,11878577,0.38%
20171119,11878577,0.38%
20171120,11878577,0.38%
20171121,11976077,0.38%
20171122,12411077,0.39%
20171123,12311577,0.39%
20171124,12357077,0.39%
20171125,12642077,0.40%
