date,holding_num,holding_perc
20171018,312782467,5.77%
20171019,323200834,5.95%
20171020,323595834,5.96%
20171021,324889834,5.99%
20171023,324889834,5.99%
20171024,322376834,5.94%
20171025,313915021,5.78%
20171026,314066021,5.78%
20171027,312796902,5.76%
20171028,310132902,5.71%
20171029,310132902,5.71%
20171030,310132902,5.71%
20171031,310911902,5.73%
20171101,304379571,5.61%
20171102,303717571,5.59%
20171103,298532225,5.50%
20171104,298413225,5.50%
20171105,298413225,5.50%
20171106,298413225,5.50%
20171107,295095225,5.44%
20171108,286699919,5.28%
20171109,284045919,5.23%
20171110,284407919,5.24%
20171111,285498919,5.26%
20171112,285498919,5.26%
20171113,285498919,5.26%
20171114,283917919,5.23%
20171115,281198919,5.18%
20171116,279216919,5.14%
20171117,279477698,5.15%
20171118,280873698,5.18%
20171119,280873698,5.18%
20171120,280873698,5.18%
20171121,277755698,5.12%
20171122,273034886,
20171123,269113886,4.88%
20171124,266099886,4.82%
20171125,264552540,4.80%
