date,holding_num,holding_perc
20171018,994397838,24.00%
20171019,996235838,24.04%
20171020,997023838,24.06%
20171021,997422838,24.08%
20171023,997422838,24.08%
20171024,996525838,24.05%
20171025,994931838,24.01%
20171026,996294838,24.04%
20171027,997473838,24.07%
20171028,996378838,24.05%
20171029,996378838,24.05%
20171030,996378838,24.05%
20171031,994228838,23.99%
20171101,997015838,24.06%
20171102,1001249838,24.17%
20171103,999758341,24.13%
20171104,998223341,24.10%
20171105,998223341,24.10%
20171106,998223341,24.10%
20171107,997120341,24.06%
20171108,996154341,24.03%
20171109,993537341,23.97%
20171110,994657341,24.00%
20171111,996631341,24.05%
20171112,996631341,24.05%
20171113,996631341,24.05%
20171114,999020341,24.10%
20171115,1002177341,24.18%
20171116,1002549341,24.19%
20171117,1003236341,24.20%
20171118,1001595341,24.17%
20171119,1001595341,24.17%
20171120,1001595341,24.17%
20171121,1001871341,24.17%
20171122,1001882341,24.17%
20171123,1002554341,24.18%
20171124,1003560341,24.21%
20171125,1006302341,24.27%
