date,holding_num,holding_perc
20171018,1215346700,6.53%
20171019,1239544700,6.65%
20171020,1228255700,6.59%
20171021,1224880700,6.58%
20171023,1224880700,6.58%
20171024,1193320700,6.41%
20171025,1170620700,6.29%
20171026,1183622700,6.36%
20171027,1208693700,6.50%
20171028,1220517700,6.55%
20171029,1220517700,6.55%
20171030,1220517700,6.55%
20171031,1225478100,6.58%
20171101,1233118100,6.63%
20171102,1244208100,6.69%
20171103,1226055100,6.59%
20171104,1199042100,6.44%
20171105,1199042100,6.44%
20171106,1199042100,6.44%
20171107,1192318100,6.40%
20171108,1192858100,6.41%
20171109,1207736100,6.49%
20171110,1211754100,6.51%
20171111,1203665100,6.46%
20171112,1203665100,6.46%
20171113,1203665100,6.46%
20171114,1191626100,6.40%
20171115,1175075100,6.31%
20171116,1264179100,6.79%
20171117,1337443100,7.18%
20171118,1342785100,7.21%
20171119,1342785100,7.21%
20171120,1342785100,7.21%
20171121,1352053100,7.26%
20171122,1347674100,7.24%
20171123,1333547100,7.16%
20171124,1338976100,7.19%
20171125,1335188100,7.17%
