date,holding_num,holding_perc
20171018,17195863,0.11%
20171019,17245863,0.11%
20171020,17242863,0.11%
20171021,17239863,0.11%
20171023,17239863,0.11%
20171024,17442763,0.12%
20171025,17415763,0.12%
20171026,17425763,0.12%
20171027,17401763,0.12%
20171028,17416763,0.12%
20171029,17416763,0.12%
20171030,17416763,0.12%
20171031,17317763,0.11%
20171101,17334763,0.11%
20171102,17197763,0.11%
20171103,17200763,0.11%
20171104,17204763,0.11%
20171105,17204763,0.11%
20171106,17204763,0.11%
20171107,17213763,0.11%
20171108,17213763,0.11%
20171109,17215763,0.11%
20171110,17183763,0.11%
20171111,17183763,0.11%
20171112,17183763,0.11%
20171113,17183763,0.11%
20171114,17161763,0.11%
20171115,17162763,0.11%
20171116,17205763,0.11%
20171117,17167763,0.11%
20171118,17183763,0.11%
20171119,17183763,0.11%
20171120,17183763,0.11%
20171121,17193763,0.11%
20171122,17191763,0.11%
20171123,17180763,0.11%
20171124,17062763,0.11%
20171125,16998763,0.11%
