date,holding_num,holding_perc
20171018,371180672,1.44%
20171019,370788672,1.44%
20171020,371094672,1.44%
20171021,371662672,1.45%
20171023,371662672,1.45%
20171024,371484672,1.45%
20171025,371544672,1.45%
20171026,370710672,1.45%
20171027,371146672,1.45%
20171028,371520672,1.45%
20171029,371520672,1.45%
20171030,371520672,1.45%
20171031,371076672,1.45%
20171101,371218672,1.45%
20171102,369844672,1.44%
20171103,368836672,1.44%
20171104,371280672,1.44%
20171105,371280672,1.44%
20171106,371280672,1.44%
20171107,373990672,1.46%
20171108,377336672,1.47%
20171109,377580672,1.47%
20171110,380796672,1.48%
20171111,384042672,1.49%
20171112,384042672,1.49%
20171113,384042672,1.49%
20171114,385638672,1.51%
20171115,383240672,1.49%
20171116,395672672,1.54%
20171117,349248672,1.35%
20171118,343858672,1.33%
20171119,343858672,1.33%
20171120,343858672,1.33%
20171121,328096672,1.28%
20171122,324724672,1.26%
20171123,321806672,1.25%
20171124,328448672,1.28%
20171125,333604672,1.30%
