date,holding_num,holding_perc
20171018,30733884,15.35%
20171019,31426484,15.70%
20171020,31584884,15.78%
20171021,31768084,15.87%
20171023,31768084,15.87%
20171024,32183484,16.08%
20171025,32285684,16.13%
20171026,32428484,16.20%
20171027,32808084,16.39%
20171028,32870484,16.42%
20171029,32870484,16.42%
20171030,32870484,16.42%
20171031,32891684,16.43%
20171101,33029484,16.50%
20171102,33377284,16.67%
20171103,33694884,16.83%
20171104,33984284,16.98%
20171105,33984284,16.98%
20171106,33984284,16.98%
20171107,34132684,17.05%
20171108,34353484,17.16%
20171109,34507484,17.24%
20171110,34692084,17.33%
20171111,35046084,17.51%
20171112,35046084,17.51%
20171113,35046084,17.51%
20171114,35434884,17.70%
20171115,35782084,17.87%
20171116,36172884,18.07%
20171117,36434884,18.20%
20171118,36626484,18.30%
20171119,36626484,18.30%
20171120,36626484,18.30%
20171121,36857284,18.41%
20171122,37037084,18.50%
20171123,37229884,18.60%
20171124,37577684,18.77%
20171125,37787284,18.88%
