date,holding_num,holding_perc
20171018,185121000,11.31%
20171019,184816000,11.29%
20171020,184871000,11.29%
20171021,184948000,11.30%
20171023,184948000,11.30%
20171024,185060000,11.30%
20171025,184848000,11.30%
20171026,185068000,11.31%
20171027,185407000,11.32%
20171028,185683000,11.34%
20171029,185683000,11.34%
20171030,185683000,11.34%
20171031,185732000,11.34%
20171101,185786000,11.35%
20171102,185995000,11.36%
20171103,186120000,11.37%
20171104,186445000,11.39%
20171105,186445000,11.39%
20171106,186445000,11.39%
20171107,187045000,11.43%
20171108,189029000,11.55%
20171109,190584000,11.65%
20171110,195257000,11.93%
20171111,198410000,12.12%
20171112,198410000,12.12%
20171113,198410000,12.12%
20171114,201715000,12.32%
20171115,202706000,12.39%
20171116,202861000,12.40%
20171117,201186000,12.29%
20171118,200016000,12.22%
20171119,200016000,12.22%
20171120,200016000,12.22%
20171121,200103000,12.22%
20171122,199909000,12.21%
20171123,200127000,12.23%
20171124,199523000,12.19%
20171125,199599000,12.20%
