date,holding_num,holding_perc
20171018,39735000,3.30%
20171019,39256200,3.27%
20171020,39189000,3.26%
20171021,39220800,3.26%
20171023,39220800,3.26%
20171024,38848400,3.23%
20171025,38709200,3.22%
20171026,38657000,3.22%
20171027,38642000,3.22%
20171028,38618000,3.22%
20171029,38618000,3.22%
20171030,38618000,3.22%
20171031,39205200,3.26%
20171101,39189400,3.26%
20171102,38852600,3.23%
20171103,38834000,3.23%
20171104,38840000,3.23%
20171105,38840000,3.23%
20171106,38840000,3.23%
20171107,38767000,3.22%
20171108,38276800,3.18%
20171109,38264600,3.18%
20171110,38240000,3.18%
20171111,38411600,3.19%
20171112,38411600,3.19%
20171113,38411600,3.19%
20171114,38037400,3.16%
20171115,37347800,3.10%
20171116,37387200,3.11%
20171117,37486200,3.12%
20171118,37585000,3.12%
20171119,37585000,3.12%
20171120,37585000,3.12%
20171121,36659400,3.05%
20171122,35076800,2.92%
20171123,34057400,2.83%
20171124,30512800,2.53%
20171125,29478600,2.45%
