date,holding_num,holding_perc
20171018,37868000,0.93%
20171019,38018000,0.94%
20171020,37984000,0.94%
20171021,38712000,0.96%
20171023,38712000,0.96%
20171024,38306000,0.95%
20171025,40130000,0.99%
20171026,40730000,1.00%
20171027,41096000,1.02%
20171028,41104000,1.02%
20171029,41104000,1.02%
20171030,41104000,1.02%
20171031,41574000,1.03%
20171101,40184000,0.99%
20171102,38540000,0.95%
20171103,41006000,1.02%
20171104,41076000,1.02%
20171105,41076000,1.02%
20171106,41076000,1.02%
20171107,41064000,1.02%
20171108,41764000,1.03%
20171109,43610000,1.08%
20171110,43680000,1.08%
20171111,44450000,1.10%
20171112,44450000,1.10%
20171113,44450000,1.10%
20171114,44704000,1.10%
20171115,45544000,1.12%
20171116,48056000,1.19%
20171117,50030000,1.24%
20171118,52918000,1.31%
20171119,52918000,1.31%
20171120,52918000,1.31%
20171121,53900000,1.34%
20171122,55516000,1.38%
20171123,57612000,1.43%
20171124,75346000,1.87%
20171125,79042000,1.96%
