date,holding_num,holding_perc
20171018,16932000,0.50%
20171019,16932000,0.50%
20171020,16920000,0.50%
20171021,16920000,0.50%
20171023,16920000,0.50%
20171024,16916000,0.50%
20171025,16916000,0.50%
20171026,16916000,0.50%
20171027,16916000,0.50%
20171028,16916000,0.50%
20171029,16916000,0.50%
20171030,16916000,0.50%
20171031,16916000,0.50%
20171101,16916000,0.50%
20171102,16916000,0.50%
20171103,16916000,0.50%
20171104,16916000,0.50%
20171105,16916000,0.50%
20171106,16916000,0.50%
20171107,16916000,0.50%
20171108,16516000,0.49%
20171109,16516000,0.49%
20171110,16216000,0.48%
20171111,16216000,0.48%
20171112,16216000,0.48%
20171113,16216000,0.48%
20171114,16216000,0.48%
20171115,16216000,0.48%
20171116,16216000,0.48%
20171117,16216000,0.48%
20171118,16216000,0.48%
20171119,16216000,0.48%
20171120,16216000,0.48%
20171121,16216000,0.48%
20171122,16216000,0.48%
20171123,16216000,0.48%
20171124,16216000,0.48%
20171125,16216000,0.48%
