date,holding_num,holding_perc
20171018,9365000,0.17%
20171019,10115000,0.19%
20171020,10725000,0.20%
20171021,11870000,0.22%
20171023,11870000,0.22%
20171024,13320000,0.25%
20171025,13860000,0.26%
20171026,15250000,0.29%
20171027,15695000,0.29%
20171028,18805000,0.35%
20171029,18805000,0.35%
20171030,18805000,0.35%
20171031,19260000,0.36%
20171101,19815000,0.37%
20171102,20080000,0.38%
20171103,19845000,0.37%
20171104,20295000,0.38%
20171105,20295000,0.38%
20171106,20295000,0.38%
20171107,20515000,0.39%
20171108,19175000,0.36%
20171109,19195000,0.36%
20171110,19275000,0.36%
20171111,19290000,0.36%
20171112,19290000,0.36%
20171113,19290000,0.36%
20171114,19240000,0.36%
20171115,19495000,0.37%
20171116,20915000,0.39%
20171117,21680000,0.41%
20171118,21580000,0.41%
20171119,21580000,0.41%
20171120,21580000,0.41%
20171121,21470000,0.40%
20171122,21570000,0.41%
20171123,22250000,0.42%
20171124,22540000,0.42%
20171125,23735000,0.45%
