date,holding_num,holding_perc
20171018,18097504,0.35%
20171019,18093504,0.35%
20171020,18173504,0.35%
20171021,18215504,0.35%
20171023,18215504,0.35%
20171024,18253504,0.35%
20171025,18197504,0.35%
20171026,18219504,0.35%
20171027,18269504,0.35%
20171028,18275504,0.35%
20171029,18275504,0.35%
20171030,18275504,0.35%
20171031,17411504,0.34%
20171101,17371504,0.34%
20171102,17321504,0.34%
20171103,17813504,0.35%
20171104,17797675,0.35%
20171105,17797675,0.35%
20171106,17797675,0.35%
20171107,17722149,0.35%
20171108,17664149,0.34%
20171109,17612149,0.34%
20171110,17650149,0.34%
20171111,17760149,0.35%
20171112,17760149,0.35%
20171113,17760149,0.35%
20171114,19566149,0.38%
20171115,20176149,0.39%
20171116,20886149,0.41%
20171117,20950149,0.41%
20171118,19318149,0.38%
20171119,19318149,0.38%
20171120,19318149,0.38%
20171121,17884149,0.35%
20171122,17182149,0.33%
20171123,17034149,0.33%
20171124,16944149,0.33%
20171125,16954149,0.33%
