date,holding_num,holding_perc
20171018,30423940,0.24%
20171019,30415340,0.25%
20171020,30555340,0.25%
20171021,30547540,0.25%
20171023,30547540,0.25%
20171024,30548540,0.25%
20171025,28778140,0.22%
20171026,27465140,0.21%
20171027,26800740,0.21%
20171028,26533740,0.21%
20171029,26533740,0.21%
20171030,26533740,0.21%
20171031,26536540,0.21%
20171101,26461340,0.20%
20171102,26547340,0.21%
20171103,26534940,0.21%
20171104,26535140,0.21%
20171105,26535140,0.21%
20171106,26535140,0.21%
20171107,26570140,0.21%
20171108,26245740,0.20%
20171109,25495140,0.20%
20171110,25378940,0.20%
20171111,25716940,0.20%
20171112,25716940,0.20%
20171113,25716940,0.20%
20171114,25710340,0.20%
20171115,25754540,0.20%
20171116,26966540,0.22%
20171117,26970340,0.22%
20171118,27104140,0.22%
20171119,27104140,0.22%
20171120,27104140,0.22%
20171121,27516940,0.22%
20171122,23576140,0.19%
20171123,23645540,0.19%
20171124,22761540,0.18%
20171125,22794140,0.18%
