date,holding_num,holding_perc
20171018,55352000,2.57%
20171019,55954000,2.59%
20171020,56522000,2.62%
20171021,56162000,2.60%
20171023,56162000,2.60%
20171024,55649000,2.58%
20171025,57163000,2.65%
20171026,57789000,2.68%
20171027,58827000,2.73%
20171028,59016000,2.74%
20171029,59016000,2.74%
20171030,59016000,2.74%
20171031,59547000,2.76%
20171101,59687000,2.77%
20171102,59893000,2.78%
20171103,58539000,2.72%
20171104,58602000,2.72%
20171105,58602000,2.72%
20171106,58602000,2.72%
20171107,60177000,2.79%
20171108,60480000,2.80%
20171109,61121000,2.83%
20171110,62158000,2.88%
20171111,61085000,2.83%
20171112,61085000,2.83%
20171113,61085000,2.83%
20171114,59717000,2.76%
20171115,60564000,2.80%
20171116,61758000,2.86%
20171117,62502000,2.89%
20171118,62825000,2.91%
20171119,62825000,2.91%
20171120,62825000,2.91%
20171121,63984000,2.96%
20171122,64843000,3.00%
20171123,64058000,2.96%
20171124,64261000,2.97%
20171125,64558000,2.99%
