date,holding_num,holding_perc
20171018,5586000,0.09%
20171019,5350000,0.08%
20171020,5162000,0.08%
20171021,5198000,0.08%
20171023,5198000,0.08%
20171024,5214000,0.08%
20171025,5224000,0.08%
20171026,5890000,0.09%
20171027,6322000,0.10%
20171028,6490000,0.10%
20171029,6490000,0.10%
20171030,6490000,0.10%
20171031,6644000,0.11%
20171101,6628000,0.11%
20171102,6728000,0.11%
20171103,5790000,0.09%
20171104,5368000,0.08%
20171105,5368000,0.08%
20171106,5368000,0.08%
20171107,6096000,0.10%
20171108,6172000,0.10%
20171109,6240000,0.10%
20171110,5996000,0.10%
20171111,6430000,0.10%
20171112,6430000,0.10%
20171113,6430000,0.10%
20171114,6460000,0.10%
20171115,7608000,0.12%
20171116,7580000,0.12%
20171117,6548000,0.11%
20171118,6718000,0.11%
20171119,6718000,0.11%
20171120,6718000,0.11%
20171121,8548000,0.14%
20171122,8450000,0.14%
20171123,8390000,0.14%
20171124,8020000,0.13%
20171125,7092000,0.12%
