date,holding_num,holding_perc
20171018,36085724,1.77%
20171019,36843224,1.81%
20171020,37751224,1.85%
20171021,37629724,1.85%
20171023,37629724,1.85%
20171024,37447724,1.84%
20171025,37459724,1.84%
20171026,37784224,1.85%
20171027,38117724,1.87%
20171028,38553224,1.89%
20171029,38553224,1.89%
20171030,38553224,1.89%
20171031,39084724,1.92%
20171101,38650224,1.90%
20171102,39154724,1.92%
20171103,38756224,1.91%
20171104,38778224,1.90%
20171105,38778224,1.90%
20171106,38778224,1.90%
20171107,38532224,1.89%
20171108,38438724,1.88%
20171109,38445224,1.88%
20171110,37754724,1.85%
20171111,37927224,1.86%
20171112,37927224,1.86%
20171113,37927224,1.86%
20171114,38084724,1.87%
20171115,38170224,1.87%
20171116,38904724,1.91%
20171117,38831724,1.91%
20171118,38929224,1.91%
20171119,38929224,1.91%
20171120,38929224,1.91%
20171121,38352224,1.88%
20171122,38583724,1.90%
20171123,38653724,1.90%
20171124,38567224,1.89%
20171125,38849224,1.91%
