date,holding_num,holding_perc
20171018,36228000,0.44%
20171019,36838000,0.45%
20171020,36674000,0.44%
20171021,36880000,0.45%
20171023,36880000,0.45%
20171024,36982000,0.45%
20171025,36950000,0.45%
20171026,37362000,0.45%
20171027,37656000,0.45%
20171028,37970000,0.46%
20171029,37970000,0.46%
20171030,37970000,0.46%
20171031,38132000,0.46%
20171101,38166000,0.46%
20171102,38278000,0.47%
20171103,38352000,0.47%
20171104,38216000,0.46%
20171105,38216000,0.46%
20171106,38216000,0.46%
20171107,37324000,0.45%
20171108,37484000,0.46%
20171109,37388000,0.46%
20171110,37554000,0.46%
20171111,37516000,0.46%
20171112,37516000,0.46%
20171113,37516000,0.46%
20171114,38022000,0.47%
20171115,37950000,0.46%
20171116,36142000,0.43%
20171117,36360000,0.44%
20171118,35888000,0.43%
20171119,35888000,0.43%
20171120,35888000,0.43%
20171121,36010000,0.44%
20171122,36210000,0.44%
20171123,35516000,0.43%
20171124,30896000,0.38%
20171125,31354000,0.38%
