date,holding_num,holding_perc
20171018,1824556000,8.22%
20171019,1825628000,8.23%
20171020,1825008000,8.23%
20171021,1825312000,8.23%
20171023,1825312000,8.23%
20171024,1825844000,8.23%
20171025,1825896000,8.23%
20171026,1825924000,8.23%
20171027,1826768000,8.24%
20171028,1827792000,8.25%
20171029,1827792000,8.25%
20171030,1827792000,8.25%
20171031,1828308000,8.25%
20171101,1829160000,8.25%
20171102,1829724000,8.25%
20171103,1830296000,8.25%
20171104,1829616000,8.25%
20171105,1829616000,8.25%
20171106,1829616000,8.25%
20171107,1829864000,8.25%
20171108,1828440000,8.25%
20171109,1828760000,8.24%
20171110,1828448000,8.25%
20171111,1829736000,8.25%
20171112,1829736000,8.25%
20171113,1829736000,8.25%
20171114,1831692000,8.26%
20171115,1830276000,7.94%
20171116,1829732000,7.94%
20171117,1827936000,7.93%
20171118,1826996000,7.93%
20171119,1826996000,7.93%
20171120,1826996000,7.93%
20171121,1825976000,7.93%
20171122,1824340000,7.91%
20171123,1824084000,7.91%
20171124,1824384000,7.92%
20171125,1824292000,7.92%
