date,holding_num,holding_perc
20171018,512541279,11.16%
20171019,513583279,11.18%
20171020,513662779,11.18%
20171021,515541779,11.22%
20171023,515541779,11.22%
20171024,518555779,11.28%
20171025,518104779,11.27%
20171026,517860779,11.27%
20171027,517213779,11.26%
20171028,518693779,11.29%
20171029,518693779,11.29%
20171030,518693779,11.29%
20171031,518609779,11.29%
20171101,522075779,11.36%
20171102,531619279,11.57%
20171103,535216279,11.64%
20171104,537602279,11.70%
20171105,537602279,11.70%
20171106,537602279,11.70%
20171107,542821279,11.82%
20171108,542124279,11.80%
20171109,544261279,11.85%
20171110,550125279,11.97%
20171111,552215279,12.02%
20171112,552215279,12.02%
20171113,552215279,12.02%
20171114,554419279,12.06%
20171115,555188279,12.08%
20171116,557207279,12.13%
20171117,556004779,12.10%
20171118,562370779,12.24%
20171119,562370779,12.24%
20171120,562370779,12.24%
20171121,562860779,12.25%
20171122,567349279,12.35%
20171123,570871279,12.43%
20171124,575912279,12.53%
20171125,573770779,12.49%
