date,holding_num,holding_perc
20171018,69558092,9.07%
20171019,69843492,9.11%
20171020,70758892,9.22%
20171021,71014792,9.26%
20171023,71014792,9.26%
20171024,71925392,9.38%
20171025,73044392,9.52%
20171026,73076592,9.53%
20171027,74635292,9.74%
20171028,75253092,9.82%
20171029,75253092,9.82%
20171030,75253092,9.82%
20171031,76694892,10.01%
20171101,77225992,10.08%
20171102,77537092,10.11%
20171103,76854792,10.02%
20171104,77346192,10.09%
20171105,77346192,10.09%
20171106,77346192,10.09%
20171107,77636392,10.13%
20171108,78512192,10.24%
20171109,79284592,10.34%
20171110,79624792,10.39%
20171111,80972192,10.56%
20171112,80972192,10.56%
20171113,80972192,10.56%
20171114,81649592,10.65%
20171115,82820192,10.80%
20171116,83019492,10.83%
20171117,83805792,10.93%
20171118,85729292,11.18%
20171119,85729292,11.18%
20171120,85729292,11.18%
20171121,88468992,11.54%
20171122,91406492,11.92%
20171123,92360392,12.05%
20171124,93398792,12.18%
20171125,93965692,12.26%
