date,holding_num,holding_perc
20171018,161113917,5.67%
20171019,162451417,5.71%
20171020,164984917,5.80%
20171021,165175917,5.81%
20171023,165175917,5.81%
20171024,164962917,5.80%
20171025,165042917,5.80%
20171026,165907917,5.83%
20171027,165472123,5.82%
20171028,165349123,5.82%
20171029,165349123,5.82%
20171030,165349123,5.82%
20171031,167511623,5.89%
20171101,165723123,5.83%
20171102,167412894,5.89%
20171103,162320394,5.71%
20171104,162914394,5.73%
20171105,162914394,5.73%
20171106,162914394,5.73%
20171107,163506894,5.75%
20171108,163361394,5.74%
20171109,162665394,5.72%
20171110,165511394,5.82%
20171111,165901894,5.84%
20171112,165901894,5.84%
20171113,165901894,5.84%
20171114,166071394,5.84%
20171115,164527894,5.79%
20171116,163641894,5.75%
20171117,163601894,5.75%
20171118,162975894,5.74%
20171119,162975894,5.74%
20171120,162975894,5.74%
20171121,164658394,5.79%
20171122,162692394,5.72%
20171123,162655394,5.72%
20171124,161052894,5.67%
20171125,161191394,5.68%
