date,holding_num,holding_perc
20171018,119334356,6.93%
20171019,117769156,6.84%
20171020,116645556,6.77%
20171021,115409756,6.71%
20171023,115409756,6.71%
20171024,114776356,6.67%
20171025,114093756,6.63%
20171026,113121956,6.57%
20171027,111233756,6.46%
20171028,111576956,6.48%
20171029,111576956,6.48%
20171030,111576956,6.48%
20171031,112405156,6.53%
20171101,110899556,6.44%
20171102,109221156,6.34%
20171103,109040356,6.33%
20171104,108590156,6.31%
20171105,108590156,6.31%
20171106,108590156,6.31%
20171107,108649956,6.31%
20171108,108892956,6.33%
20171109,108912356,6.32%
20171110,109267756,6.34%
20171111,107504156,6.25%
20171112,107504156,6.25%
20171113,107504156,6.25%
20171114,107849956,6.27%
20171115,111242756,6.46%
20171116,112375356,6.53%
20171117,113555956,6.60%
20171118,114552956,6.66%
20171119,114552956,6.66%
20171120,114552956,6.66%
20171121,115609956,6.71%
20171122,116838756,6.78%
20171123,120497156,7.00%
20171124,121495956,7.06%
20171125,123516356,7.18%
