date,holding_num,holding_perc
20171018,3173300,0.11%
20171019,3173300,0.11%
20171020,3172800,0.11%
20171021,3169800,0.11%
20171023,3169800,0.11%
20171024,3168800,0.11%
20171025,3168300,0.11%
20171026,3169300,0.11%
20171027,3162800,0.11%
20171028,3162800,0.11%
20171029,3162800,0.11%
20171030,3162800,0.11%
20171031,3152800,0.11%
20171101,3152800,0.11%
20171102,3157800,0.11%
20171103,3157300,0.11%
20171104,3157300,0.11%
20171105,3157300,0.11%
20171106,3157300,0.11%
20171107,3160800,0.11%
20171108,3158800,0.11%
20171109,3158800,0.11%
20171110,3158800,0.11%
20171111,3158800,0.11%
20171112,3158800,0.11%
20171113,3158800,0.11%
20171114,3152800,0.11%
20171115,3152800,0.11%
20171116,3171300,0.11%
20171117,3171300,0.11%
20171118,3160800,0.11%
20171119,3160800,0.11%
20171120,3160800,0.11%
20171121,3161800,0.11%
20171122,3161800,0.11%
20171123,3167300,0.11%
20171124,3150800,0.11%
20171125,3135800,0.11%
