date,holding_num,holding_perc
20171018,265460423,11.05%
20171019,264428423,11.00%
20171020,264138423,10.99%
20171021,268658423,11.18%
20171023,268658423,11.18%
20171024,269142423,11.20%
20171025,267302423,11.12%
20171026,269692423,11.22%
20171027,269802423,11.23%
20171028,268166423,11.16%
20171029,268166423,11.16%
20171030,268166423,11.16%
20171031,268980423,11.19%
20171101,267734423,11.14%
20171102,268412423,11.17%
20171103,268170423,11.16%
20171104,273532423,11.38%
20171105,273532423,11.38%
20171106,273532423,11.38%
20171107,275830423,11.48%
20171108,277776423,11.56%
20171109,276290423,11.50%
20171110,277680423,11.55%
20171111,283820423,11.81%
20171112,283820423,11.81%
20171113,283820423,11.81%
20171114,285790423,11.89%
20171115,287734423,11.97%
20171116,293850423,12.23%
20171117,300230423,12.49%
20171118,293674423,12.22%
20171119,293674423,12.22%
20171120,293674423,12.22%
20171121,292612423,12.18%
20171122,294438423,12.25%
20171123,295092423,12.28%
20171124,297242423,12.37%
20171125,299352423,12.46%
