date,holding_num,holding_perc
20171018,56320100,8.59%
20171019,56346100,8.59%
20171020,56362100,8.60%
20171021,56376100,8.60%
20171023,56376100,8.60%
20171024,56534100,8.62%
20171025,56892100,8.68%
20171026,56916100,8.68%
20171027,57750100,8.80%
20171028,58192100,8.88%
20171029,58192100,8.88%
20171030,58192100,8.88%
20171031,58404100,8.91%
20171101,58350100,8.90%
20171102,58772100,8.96%
20171103,58982100,8.99%
20171104,59212798,9.03%
20171105,59212798,9.03%
20171106,59212798,9.03%
20171107,59760798,9.12%
20171108,59836798,9.13%
20171109,60252798,9.19%
20171110,60574798,9.24%
20171111,60602798,9.24%
20171112,60602798,9.24%
20171113,60602798,9.24%
20171114,60642798,9.25%
20171115,60662798,9.25%
20171116,60024798,9.16%
20171117,60102798,9.17%
20171118,60078798,9.17%
20171119,60078798,9.17%
20171120,60078798,9.17%
20171121,60080798,9.17%
20171122,59964798,9.15%
20171123,59932798,9.14%
20171124,59908798,9.14%
20171125,59920798,9.14%
