date,holding_num,holding_perc
20171018,172092846,2.91%
20171019,172154346,2.91%
20171020,171278846,2.89%
20171021,171143346,2.89%
20171023,171143346,2.89%
20171024,171313346,2.90%
20171025,171396346,2.89%
20171026,171544346,2.89%
20171027,171549846,2.89%
20171028,171545846,2.90%
20171029,171545846,2.90%
20171030,171545846,2.90%
20171031,171554846,2.90%
20171101,171659846,2.90%
20171102,171364346,2.89%
20171103,171783846,2.90%
20171104,172992346,2.92%
20171105,172992346,2.92%
20171106,172992346,2.92%
20171107,173360846,2.93%
20171108,174041346,2.94%
20171109,177828846,3.00%
20171110,180315846,3.05%
20171111,184975346,3.13%
20171112,184975346,3.13%
20171113,184975346,3.13%
20171114,188039346,3.18%
20171115,190540346,3.22%
20171116,191194846,3.23%
20171117,192298346,3.25%
20171118,193366346,3.27%
20171119,193366346,3.27%
20171120,193366346,3.27%
20171121,193660846,3.28%
20171122,196039846,3.32%
20171123,197858846,3.35%
20171124,200037846,3.38%
20171125,199753346,3.38%
