date,holding_num,holding_perc
20171018,1609750000,2.33%
20171019,1610850000,2.33%
20171020,1611800000,2.34%
20171021,1611800000,2.34%
20171023,1611800000,2.34%
20171024,1611050000,2.34%
20171025,1611050000,2.34%
20171026,1613550000,2.34%
20171027,1611500000,2.33%
20171028,1612350000,2.33%
20171029,1612350000,2.33%
20171030,1612350000,2.33%
20171031,1612900000,2.34%
20171101,1616400000,2.35%
20171102,1622850000,2.35%
20171103,1623700000,2.35%
20171104,1624200000,2.36%
20171105,1624200000,2.36%
20171106,1624200000,2.36%
20171107,1629100000,2.37%
20171108,1633150000,2.37%
20171109,1637150000,2.38%
20171110,1659150000,2.41%
20171111,1662950000,2.41%
20171112,1662950000,2.41%
20171113,1662950000,2.41%
20171114,1665200000,2.42%
20171115,1668850000,2.42%
20171116,1671850000,2.42%
20171117,1671850000,2.42%
20171118,1671600000,2.42%
20171119,1671600000,2.42%
20171120,1671600000,2.42%
20171121,1671650000,2.42%
20171122,1679850000,2.43%
20171123,1686250000,2.44%
20171124,1687000000,2.44%
20171125,1692150000,2.45%
