date,holding_num,holding_perc
20171018,1197557500,7.03%
20171019,1196497500,7.03%
20171020,1196492500,7.03%
20171021,1195362500,7.02%
20171023,1195362500,7.02%
20171024,1195362500,7.02%
20171025,1195355000,7.02%
20171026,1195355000,7.02%
20171027,1195075000,7.02%
20171028,1194515000,7.01%
20171029,1194515000,7.01%
20171030,1194515000,7.01%
20171031,1188307500,6.98%
20171101,1188307500,6.98%
20171102,1187127500,6.97%
20171103,1187107500,6.97%
20171104,1187057500,6.97%
20171105,1187057500,6.97%
20171106,1187057500,6.97%
20171107,1187057500,6.97%
20171108,1182860000,6.94%
20171109,1175630000,6.90%
20171110,1175510000,6.90%
20171111,1175100000,6.90%
20171112,1175100000,6.90%
20171113,1175100000,6.90%
20171114,1175092500,6.90%
20171115,1175085000,6.90%
20171116,1175085000,6.90%
20171117,1175015000,6.90%
20171118,1174015000,6.89%
20171119,1174015000,6.89%
20171120,1174015000,6.89%
20171121,1173595000,6.89%
20171122,1172595000,6.88%
20171123,1172595000,6.88%
20171124,1172595000,6.88%
20171125,1172565000,6.88%
