date,holding_num,holding_perc
20171018,107662000,4.91%
20171019,107224000,4.90%
20171020,107257000,4.90%
20171021,107330000,4.91%
20171023,107330000,4.91%
20171024,107293000,4.90%
20171025,106240000,4.86%
20171026,106413000,4.86%
20171027,107368000,4.90%
20171028,107486000,4.91%
20171029,107486000,4.91%
20171030,107486000,4.91%
20171031,107436000,4.90%
20171101,107373000,4.91%
20171102,107342000,4.91%
20171103,107910000,4.93%
20171104,108273000,4.94%
20171105,108273000,4.94%
20171106,108273000,4.94%
20171107,108796000,4.97%
20171108,109144000,5.01%
20171109,109346000,5.02%
20171110,109533000,5.03%
20171111,109789000,5.04%
20171112,109789000,5.04%
20171113,109789000,5.04%
20171114,110034000,5.05%
20171115,110285000,5.07%
20171116,109963000,5.05%
20171117,109307000,5.02%
20171118,108967000,5.00%
20171119,108967000,5.00%
20171120,108967000,5.00%
20171121,108813000,5.00%
20171122,109458000,5.03%
20171123,109091000,5.01%
20171124,109115000,5.01%
20171125,109158001,5.01%
