date,holding_num,holding_perc
20171018,81894667,2.05%
20171019,82732667,2.07%
20171020,84971667,2.12%
20171021,87058167,2.18%
20171023,87058167,2.18%
20171024,86658667,2.17%
20171025,88797167,2.22%
20171026,88853667,2.22%
20171027,88592167,2.21%
20171028,88499667,2.21%
20171029,88499667,2.21%
20171030,88499667,2.21%
20171031,87094167,2.18%
20171101,86635667,2.17%
20171102,85456167,2.14%
20171103,85381667,2.13%
20171104,85963667,2.15%
20171105,85963667,2.15%
20171106,85963667,2.15%
20171107,87257167,2.18%
20171108,84609167,2.11%
20171109,85871667,2.15%
20171110,87136167,2.18%
20171111,87138667,2.18%
20171112,87138667,2.18%
20171113,87138667,2.18%
20171114,87303167,2.18%
20171115,87325167,2.18%
20171116,87542667,2.19%
20171117,87614667,2.19%
20171118,87607167,2.19%
20171119,87607167,2.19%
20171120,87607167,2.19%
20171121,87654667,2.19%
20171122,88047167,2.20%
20171123,88894667,2.22%
20171124,91157167,2.28%
20171125,92280167,2.31%
