date,holding_num,holding_perc
20171018,138387500,5.79%
20171019,139022000,5.82%
20171020,138363500,5.80%
20171021,139908500,5.86%
20171023,139908500,5.86%
20171024,140518000,5.89%
20171025,141367500,5.92%
20171026,142671000,5.97%
20171027,143610500,6.01%
20171028,143939500,6.03%
20171029,143939500,6.03%
20171030,143939500,6.03%
20171031,144810000,6.07%
20171101,144393000,6.05%
20171102,145406000,6.09%
20171103,146564500,6.14%
20171104,147768000,6.19%
20171105,147768000,6.19%
20171106,147768000,6.19%
20171107,149426500,6.26%
20171108,150040000,6.28%
20171109,150488500,6.30%
20171110,152567000,6.40%
20171111,152225000,6.38%
20171112,152225000,6.38%
20171113,152225000,6.38%
20171114,153000000,6.41%
20171115,153008500,6.41%
20171116,152710500,6.40%
20171117,153464000,6.43%
20171118,153524500,6.43%
20171119,153524500,6.43%
20171120,153524500,6.43%
20171121,153546500,6.43%
20171122,153035000,6.42%
20171123,153636500,6.44%
20171124,153998500,6.45%
20171125,153089500,6.41%
