date,holding_num,holding_perc
20171018,5419558,0.19%
20171019,6264558,0.22%
20171020,7154558,0.25%
20171021,7633558,0.27%
20171023,7633558,0.27%
20171024,7683558,0.27%
20171025,8313558,0.29%
20171026,8331558,0.29%
20171027,8462558,0.30%
20171028,8427558,0.29%
20171029,8427558,0.29%
20171030,8427558,0.29%
20171031,8601558,0.30%
20171101,8706558,0.30%
20171102,8732558,0.30%
20171103,8805558,0.31%
20171104,9228558,0.32%
20171105,9228558,0.32%
20171106,9228558,0.32%
20171107,9170059,0.32%
20171108,9219059,0.32%
20171109,9326059,0.32%
20171110,11794059,0.41%
20171111,11867059,0.41%
20171112,11867059,0.41%
20171113,11867059,0.41%
20171114,11946059,0.42%
20171115,12547059,0.44%
20171116,12516059,0.43%
20171117,12593059,0.44%
20171118,12781059,0.45%
20171119,12781059,0.45%
20171120,12781059,0.45%
20171121,12901059,0.45%
20171122,12977059,0.46%
20171123,13460059,0.47%
20171124,14825059,0.52%
20171125,15719059,0.55%
