date,holding_num,holding_perc
20171018,6604323,0.08%
20171019,6602323,0.08%
20171020,6614323,0.08%
20171021,6720323,0.08%
20171023,6720323,0.08%
20171024,6650323,0.07%
20171025,6556323,0.07%
20171026,6596323,0.07%
20171027,6570323,0.07%
20171028,6565323,0.07%
20171029,6565323,0.07%
20171030,6565323,0.07%
20171031,6577323,0.07%
20171101,6521323,0.07%
20171102,6472323,0.07%
20171103,6471323,0.07%
20171104,6496323,0.07%
20171105,6496323,0.07%
20171106,6496323,0.07%
20171107,6475323,0.07%
20171108,6495323,0.07%
20171109,6454323,0.07%
20171110,6514323,0.07%
20171111,6509323,0.07%
20171112,6509323,0.07%
20171113,6509323,0.07%
20171114,6517323,0.07%
20171115,6414323,0.07%
20171116,7643323,0.09%
20171117,7414323,0.08%
20171118,7358323,0.08%
20171119,7358323,0.08%
20171120,7358323,0.08%
20171121,7390323,0.08%
20171122,7285323,0.08%
20171123,7266323,0.08%
20171124,7288323,0.08%
20171125,7322323,0.08%
