date,holding_num,holding_perc
20171018,156876200,2.87%
20171019,156706200,2.87%
20171020,156556200,2.86%
20171021,156458200,2.86%
20171023,156458200,2.86%
20171024,156244200,2.85%
20171025,155626200,2.84%
20171026,155438200,2.84%
20171027,154860200,2.84%
20171028,154562200,2.82%
20171029,154562200,2.82%
20171030,154562200,2.82%
20171031,153978200,2.81%
20171101,153368200,2.80%
20171102,152300200,2.79%
20171103,151664200,2.78%
20171104,151594200,2.77%
20171105,151594200,2.77%
20171106,151594200,2.77%
20171107,151692200,2.78%
20171108,150178200,2.75%
20171109,148460200,2.71%
20171110,147812200,2.70%
20171111,142658200,2.61%
20171112,142658200,2.61%
20171113,142658200,2.61%
20171114,136508200,2.49%
20171115,136232200,2.49%
20171116,136414200,2.49%
20171117,136456200,2.50%
20171118,136110200,2.49%
20171119,136110200,2.49%
20171120,136110200,2.49%
20171121,135636200,2.48%
20171122,135742200,2.48%
20171123,135944200,2.49%
20171124,135450200,2.48%
20171125,133996200,2.45%
