date,holding_num,holding_perc
20171018,164630000,2.34%
20171019,181720000,2.58%
20171020,181643000,2.58%
20171021,183126000,2.61%
20171023,183126000,2.61%
20171024,183949000,2.62%
20171025,184596000,2.63%
20171026,186664000,2.65%
20171027,187842000,2.67%
20171028,189132000,2.69%
20171029,189132000,2.69%
20171030,189132000,2.69%
20171031,189078000,2.69%
20171101,185123000,2.64%
20171102,184272000,2.62%
20171103,183239000,2.61%
20171104,182094000,2.59%
20171105,182094000,2.59%
20171106,182094000,2.59%
20171107,179916000,2.56%
20171108,176846000,2.51%
20171109,176756000,2.51%
20171110,181260000,2.58%
20171111,190221000,2.70%
20171112,190221000,2.70%
20171113,190221000,2.70%
20171114,190027000,2.70%
20171115,191527000,2.72%
20171116,192747000,2.74%
20171117,193078000,2.74%
20171118,191511000,2.72%
20171119,191511000,2.72%
20171120,191511000,2.72%
20171121,190993000,2.71%
20171122,192002000,2.73%
20171123,192054000,2.74%
20171124,198190000,2.82%
20171125,199998000,2.85%
