date,holding_num,holding_perc
20171018,10596000,0.96%
20171019,10514000,0.95%
20171020,10598000,0.96%
20171021,10758000,0.98%
20171023,10758000,0.98%
20171024,11291000,1.03%
20171025,11637000,1.06%
20171026,13493000,1.23%
20171027,14651000,1.33%
20171028,14937000,1.36%
20171029,14937000,1.36%
20171030,14937000,1.36%
20171031,14806000,1.35%
20171101,14896000,1.35%
20171102,14379000,1.31%
20171103,14648000,1.33%
20171104,14284000,1.30%
20171105,14284000,1.30%
20171106,14284000,1.30%
20171107,14308000,1.30%
20171108,14384000,1.31%
20171109,14025000,1.28%
20171110,13493000,1.23%
20171111,12873000,1.17%
20171112,12873000,1.17%
20171113,12873000,1.17%
20171114,12552000,1.14%
20171115,13203000,1.20%
20171116,16108000,1.47%
20171117,15886000,1.44%
20171118,15905000,1.45%
20171119,15905000,1.45%
20171120,15905000,1.45%
20171121,15224000,1.38%
20171122,15349000,1.40%
20171123,15298000,1.39%
20171124,15346000,1.40%
20171125,14770000,1.34%
