date,holding_num,holding_perc
20171018,28381000,0.80%
20171019,28269000,0.79%
20171020,28164000,0.79%
20171021,28126000,0.79%
20171023,28126000,0.79%
20171024,28274000,0.79%
20171025,28524000,0.80%
20171026,28846000,0.81%
20171027,29118000,0.82%
20171028,29312000,0.82%
20171029,29312000,0.82%
20171030,29312000,0.82%
20171031,29615000,0.83%
20171101,30274000,0.85%
20171102,30484000,0.86%
20171103,30566000,0.86%
20171104,30489000,0.86%
20171105,30489000,0.86%
20171106,30489000,0.86%
20171107,30661000,0.86%
20171108,30820000,0.86%
20171109,30747000,0.86%
20171110,30735000,0.86%
20171111,30795000,0.86%
20171112,30795000,0.86%
20171113,30795000,0.86%
20171114,31035000,0.87%
20171115,30802000,0.86%
20171116,30556000,0.86%
20171117,30445000,0.85%
20171118,30421000,0.85%
20171119,30421000,0.85%
20171120,30421000,0.85%
20171121,30389000,0.85%
20171122,30434000,0.85%
20171123,30204000,0.85%
20171124,30564000,0.86%
20171125,30341000,0.85%
