date,holding_num,holding_perc
20171018,16832000,0.34%
20171019,18478000,0.38%
20171020,19028000,0.39%
20171021,19628000,0.40%
20171023,19628000,0.40%
20171024,20040000,0.41%
20171025,21644000,0.44%
20171026,21548000,0.44%
20171027,21946000,0.45%
20171028,22166000,0.46%
20171029,22166000,0.46%
20171030,22166000,0.46%
20171031,22180000,0.46%
20171101,21596000,0.44%
20171102,20844000,0.43%
20171103,20874000,0.43%
20171104,20824000,0.43%
20171105,20824000,0.43%
20171106,20824000,0.43%
20171107,20928000,0.43%
20171108,20558000,0.42%
20171109,19962000,0.41%
20171110,19902000,0.41%
20171111,19826000,0.41%
20171112,19826000,0.41%
20171113,19826000,0.41%
20171114,19986000,0.41%
20171115,19792000,0.41%
20171116,19762000,0.41%
20171117,19704000,0.40%
20171118,19658000,0.40%
20171119,19658000,0.40%
20171120,19658000,0.40%
20171121,19640000,0.40%
20171122,19754000,0.41%
20171123,19674000,0.40%
20171124,19628000,0.40%
20171125,19546000,0.40%
