date,holding_num,holding_perc
20171018,207790000,1.53%
20171019,218200000,1.61%
20171020,225200000,1.66%
20171021,227040000,1.68%
20171023,227040000,1.68%
20171024,223820000,1.65%
20171025,234190000,1.73%
20171026,231880000,1.71%
20171027,235190000,1.74%
20171028,234980000,1.74%
20171029,234980000,1.74%
20171030,234980000,1.74%
20171031,232890000,1.72%
20171101,228500000,1.69%
20171102,242660000,1.79%
20171103,239000000,1.77%
20171104,238010000,1.76%
20171105,238010000,1.76%
20171106,238010000,1.76%
20171107,240790000,1.78%
20171108,248600000,1.84%
20171109,241730000,1.79%
20171110,248440000,1.84%
20171111,250500000,1.85%
20171112,250500000,1.85%
20171113,250500000,1.85%
20171114,253430000,1.87%
20171115,254200000,1.88%
20171116,256630000,1.90%
20171117,259110000,1.91%
20171118,257650000,1.90%
20171119,257650000,1.90%
20171120,257650000,1.90%
20171121,258010000,1.91%
20171122,257120000,1.90%
20171123,261370000,1.93%
20171124,264520000,1.95%
20171125,266140000,1.97%
