date,holding_num,holding_perc
20171018,64583865,0.13%
20171019,61332865,0.12%
20171020,61193865,0.12%
20171021,61173865,0.12%
20171023,61173865,0.12%
20171024,61296865,0.12%
20171025,61121865,0.12%
20171026,61293865,0.12%
20171027,61642865,0.12%
20171028,61714865,0.12%
20171029,61714865,0.12%
20171030,61714865,0.12%
20171031,61598865,0.12%
20171101,61712865,0.12%
20171102,62772865,0.13%
20171103,62496865,0.13%
20171104,63485865,0.14%
20171105,63485865,0.14%
20171106,63485865,0.14%
20171107,63030865,0.13%
20171108,63165865,0.13%
20171109,64595865,0.14%
20171110,64978865,0.14%
20171111,64498865,0.14%
20171112,64498865,0.14%
20171113,64498865,0.14%
20171114,63416865,0.13%
20171115,63285865,0.13%
20171116,63753865,0.13%
20171117,62708865,0.13%
20171118,60458865,0.13%
20171119,60458865,0.13%
20171120,60458865,0.13%
20171121,59921865,0.13%
20171122,58394865,0.12%
20171123,58436865,0.12%
20171124,58225865,0.12%
20171125,58617865,0.12%
