date,holding_num,holding_perc
20171018,250717000,3.99%
20171019,250029000,3.98%
20171020,251256000,4.00%
20171021,251382000,4.00%
20171023,251382000,4.00%
20171024,251413000,4.00%
20171025,250860000,4.00%
20171026,251386000,4.00%
20171027,250987000,4.00%
20171028,250733000,3.99%
20171029,250733000,3.99%
20171030,250733000,3.99%
20171031,250855000,3.99%
20171101,251002000,3.99%
20171102,248749000,3.96%
20171103,248512000,3.96%
20171104,248527000,3.96%
20171105,248527000,3.96%
20171106,248527000,3.96%
20171107,249413000,3.97%
20171108,248955000,3.97%
20171109,248514000,3.96%
20171110,248903000,3.96%
20171111,249320000,3.97%
20171112,249320000,3.97%
20171113,249320000,3.97%
20171114,249562000,3.97%
20171115,249114000,3.96%
20171116,248882000,3.96%
20171117,247957000,3.95%
20171118,247857000,3.95%
20171119,247857000,3.95%
20171120,247857000,3.95%
20171121,246974000,3.93%
20171122,243259000,3.87%
20171123,243251000,3.87%
20171124,241559000,3.85%
20171125,240802000,3.84%
